month,product_category,company,asp_inr
2022-10-01,Earwear,Lenovo,1639.1799999999998
2022-11-01,Earwear,Lenovo,375.3853014037985
2022-12-01,Earwear,Lenovo,1248.8615185185186
2023-01-01,Earwear,Lenovo,12683.760000000002
2023-02-01,Earwear,Lenovo,18168.21155555556
2023-03-01,Earwear,Lenovo,1613.4148175865294
2023-04-01,Earwear,Lenovo,1468.4044834855931
2023-05-01,Earwear,Lenovo,11447.2
2023-06-01,Earwear,Lenovo,737.18
2023-07-01,Earwear,Lenovo,1065.18
2023-08-01,Earwear,Lenovo,1426.570829694323
2023-09-01,Earwear,Lenovo,1171.9772123531018
2023-10-01,Earwear,Lenovo,1244.4817857142857
2023-11-01,Earwear,Lenovo,1162.70427184466
2024-05-01,Earwear,Lenovo,6186.498470034771
2024-06-01,Earwear,Lenovo,4104.744343778285
2024-07-01,Earwear,Lenovo,10246.72
2024-08-01,Earwear,Lenovo,1871.8827027027023
2024-09-01,Earwear,Lenovo,2480.288272745137
2024-10-01,Earwear,Lenovo,3689.18
2024-11-01,Earwear,Lenovo,4201.679999999999
2024-12-01,Earwear,Lenovo,3552.5133333333333
2025-01-01,Earwear,Lenovo,5559.924186046513
2025-03-01,Earwear,Lenovo,5010.681043841336
2025-04-01,Earwear,Lenovo,5442.937225433525
2025-05-01,Earwear,Lenovo,4775.082912621358
2025-06-01,Earwear,Lenovo,4789.151428571429
2025-07-01,Earwear,Lenovo,3445.5917647058823
2025-08-01,Earwear,Lenovo,1947.074806747244
2025-09-01,Earwear,Lenovo,3011.101932815787
2025-10-01,Earwear,Lenovo,1639.1799999999996
2025-11-01,Earwear,Lenovo,1846.18
2025-12-01,Earwear,Lenovo,1650.092962470056
2026-01-01,Earwear,Lenovo,1685.893409290096
2026-02-01,Earwear,Lenovo,2134.549863013698
2026-03-01,Earwear,Lenovo,1811.2079720279723
2024-06-01,Earwear,Marshall,10904.282818512742
2024-07-01,Earwear,Marshall,11062.96218481793
2024-08-01,Earwear,Marshall,9908.492937062938
2024-09-01,Earwear,Marshall,20895.4082051282
2024-10-01,Earwear,Marshall,12218.000000000002
2024-11-01,Earwear,Marshall,9582.50509090909
2024-12-01,Earwear,Marshall,10860.583508771928
2025-01-01,Earwear,Marshall,13939.18
2025-02-01,Earwear,Marshall,13939.179999999997
2025-03-01,Earwear,Marshall,13658.653684210529
2025-04-01,Earwear,Marshall,12376.322857142854
2025-05-01,Earwear,Marshall,11179.001428571428
2025-06-01,Earwear,Marshall,11110.179999999997
2025-07-01,Earwear,Marshall,10873.637351476931
2025-08-01,Earwear,Marshall,11574.009931972789
2025-09-01,Earwear,Marshall,9158.904612736658
2025-10-01,Earwear,Marshall,9779.398475421513
2025-11-01,Earwear,Marshall,14591.013030852995
2025-12-01,Earwear,Marshall,9263.483762321255
2026-01-01,Earwear,Marshall,8689.018777512967
2026-02-01,Earwear,Marshall,9475.527826086956
2026-03-01,Earwear,Marshall,11861.757049180327
2020-01-01,Earwear,Mill Road Capital,3153.383578838177
2020-02-01,Earwear,Mill Road Capital,6149.18
2020-06-01,Earwear,Mill Road Capital,5152.564615384615
2020-07-01,Earwear,Mill Road Capital,5530.030202429149
2020-08-01,Earwear,Mill Road Capital,4539.288484005563
2020-09-01,Earwear,Mill Road Capital,3916.7336028119535
2020-10-01,Earwear,Mill Road Capital,4727.7266666666665
2020-11-01,Earwear,Mill Road Capital,3312.6975
2020-12-01,Earwear,Mill Road Capital,3250.528241728922
2021-01-01,Earwear,Mill Road Capital,3476.920967470894
2021-02-01,Earwear,Mill Road Capital,3484.057367896311
2021-03-01,Earwear,Mill Road Capital,2854.4092620489346
2021-04-01,Earwear,Mill Road Capital,3744.054524714829
2021-05-01,Earwear,Mill Road Capital,2836.2112499999994
2021-06-01,Earwear,Mill Road Capital,3195.418039400362
2021-07-01,Earwear,Mill Road Capital,3715.569535442917
2021-08-01,Earwear,Mill Road Capital,2784.971020408163
2021-09-01,Earwear,Mill Road Capital,2312.3674117409723
2021-10-01,Earwear,Mill Road Capital,2256.0882551235395
2021-11-01,Earwear,Mill Road Capital,3943.397521367521
2021-12-01,Earwear,Mill Road Capital,3101.7657292759704
2022-01-01,Earwear,Mill Road Capital,3219.382166064982
2022-02-01,Earwear,Mill Road Capital,3751.588458904109
2022-03-01,Earwear,Mill Road Capital,2283.522031288801
2022-04-01,Earwear,Mill Road Capital,2215.7823199824907
2022-05-01,Earwear,Mill Road Capital,2993.684492197834
2022-06-01,Earwear,Mill Road Capital,2229.000837481698
2022-07-01,Earwear,Mill Road Capital,2541.322383351719
2022-08-01,Earwear,Mill Road Capital,2410.5035963302757
2022-09-01,Earwear,Mill Road Capital,2764.0487764798186
2022-10-01,Earwear,Mill Road Capital,2097.531811314938
2022-11-01,Earwear,Mill Road Capital,2335.9981579583937
2022-12-01,Earwear,Mill Road Capital,2503.288773977978
2023-01-01,Earwear,Mill Road Capital,2132.674102112437
2023-02-01,Earwear,Mill Road Capital,3395.257355899162
2023-03-01,Earwear,Mill Road Capital,2429.9058619427565
2023-04-01,Earwear,Mill Road Capital,2914.43242633685
2023-05-01,Earwear,Mill Road Capital,2729.4759433026225
2023-06-01,Earwear,Mill Road Capital,2465.262103655627
2023-07-01,Earwear,Mill Road Capital,2269.746474562798
2023-08-01,Earwear,Mill Road Capital,3547.9579497937207
2023-09-01,Earwear,Mill Road Capital,2757.163648062133
2023-10-01,Earwear,Mill Road Capital,2860.6101821335646
2023-11-01,Earwear,Mill Road Capital,2403.890786420284
2023-12-01,Earwear,Mill Road Capital,2671.7221413659413
2024-01-01,Earwear,Mill Road Capital,9487.75142857143
2024-02-01,Earwear,Mill Road Capital,2367.6833295485926
2024-03-01,Earwear,Mill Road Capital,6796.838349328215
2024-04-01,Earwear,Mill Road Capital,2582.117753036437
2024-05-01,Earwear,Mill Road Capital,2072.0364588392213
2024-06-01,Earwear,Mill Road Capital,2520.638399896377
2024-07-01,Earwear,Mill Road Capital,2370.664881924521
2024-08-01,Earwear,Mill Road Capital,2612.7543316907245
2024-09-01,Earwear,Mill Road Capital,2587.383659976387
2024-10-01,Earwear,Mill Road Capital,3057.995789473684
2024-11-01,Earwear,Mill Road Capital,3212.710716345088
2024-12-01,Earwear,Mill Road Capital,4593.249400630914
2025-01-01,Earwear,Mill Road Capital,2111.68877541559
2025-02-01,Earwear,Mill Road Capital,3747.076253602305
2025-03-01,Earwear,Mill Road Capital,4160.550454696316
2025-04-01,Earwear,Mill Road Capital,2593.9116831683164
2025-05-01,Earwear,Mill Road Capital,2899.168318806721
2025-06-01,Earwear,Mill Road Capital,2900.6730955120825
2025-07-01,Earwear,Mill Road Capital,4946.820449438203
2025-08-01,Earwear,Mill Road Capital,4480.188943543879
2025-09-01,Earwear,Mill Road Capital,2591.123885901333
2025-10-01,Earwear,Mill Road Capital,2746.18
2025-11-01,Earwear,Mill Road Capital,3899.306854674383
2025-12-01,Earwear,Mill Road Capital,3127.861403055039
2026-01-01,Earwear,Mill Road Capital,3194.055164257556
2026-02-01,Earwear,Mill Road Capital,3279.18
2026-03-01,Earwear,Mill Road Capital,3428.377706213957
2020-07-01,Earwear,Mivi,1639.1799999999996
2020-08-01,Earwear,Mivi,1639.1800000000003
2020-09-01,Earwear,Mivi,1639.18
2020-10-01,Earwear,Mivi,2184.6724693338856
2020-11-01,Earwear,Mivi,2459.1799999999994
2020-12-01,Earwear,Mivi,2035.1729459004828
2021-01-01,Earwear,Mivi,1389.528907740319
2021-02-01,Earwear,Mivi,1065.1799999999998
2021-03-01,Earwear,Mivi,1353.796601498373
2021-04-01,Earwear,Mivi,976.2748387858747
2021-05-01,Earwear,Mivi,1467.310833911903
2021-06-01,Earwear,Mivi,1385.974348707552
2021-07-01,Earwear,Mivi,1240.6480140756112
2021-08-01,Earwear,Mivi,1372.0658109020742
2021-09-01,Earwear,Mivi,1384.1164874383655
2021-10-01,Earwear,Mivi,1167.71745966331
2021-11-01,Earwear,Mivi,819.18
2022-01-01,Earwear,Mivi,861.7701945941131
2022-02-01,Earwear,Mivi,810.0683187011639
2022-03-01,Earwear,Mivi,905.6851822911998
2022-04-01,Earwear,Mivi,861.338807922172
2022-05-01,Earwear,Mivi,882.2666455861186
2022-06-01,Earwear,Mivi,898.4136650069578
2022-07-01,Earwear,Mivi,866.4975777734298
2022-08-01,Earwear,Mivi,841.2831862106525
2022-09-01,Earwear,Mivi,894.9144560494509
2022-10-01,Earwear,Mivi,917.7649341113224
2022-11-01,Earwear,Mivi,946.8117876608012
2022-12-01,Earwear,Mivi,854.3713397945177
2023-01-01,Earwear,Mivi,878.5873243751304
2023-02-01,Earwear,Mivi,879.7927276441745
2023-03-01,Earwear,Mivi,868.3730923100037
2023-04-01,Earwear,Mivi,901.586287775628
2023-05-01,Earwear,Mivi,911.6362739313288
2023-06-01,Earwear,Mivi,891.2160890271899
2023-07-01,Earwear,Mivi,896.7491776088458
2023-08-01,Earwear,Mivi,865.9575428468116
2023-09-01,Earwear,Mivi,777.7399630426081
2023-10-01,Earwear,Mivi,758.6192760664966
2023-11-01,Earwear,Mivi,831.6561569375103
2023-12-01,Earwear,Mivi,772.4564576163717
2024-01-01,Earwear,Mivi,744.6146914671443
2024-02-01,Earwear,Mivi,702.0463018166214
2024-03-01,Earwear,Mivi,825.1408981574741
2024-04-01,Earwear,Mivi,827.9850867100214
2024-05-01,Earwear,Mivi,767.1094711608663
2024-06-01,Earwear,Mivi,881.3710728924432
2024-07-01,Earwear,Mivi,869.4594405919498
2024-08-01,Earwear,Mivi,847.2473995209242
2024-09-01,Earwear,Mivi,965.6128645854724
2024-10-01,Earwear,Mivi,1041.172076047976
2024-11-01,Earwear,Mivi,1075.1904856369956
2024-12-01,Earwear,Mivi,1072.7414314968307
2025-01-01,Earwear,Mivi,1178.5221935135382
2025-02-01,Earwear,Mivi,923.9948923728548
2025-03-01,Earwear,Mivi,1208.1861359482948
2025-04-01,Earwear,Mivi,942.616668538564
2025-05-01,Earwear,Mivi,840.3645449753196
2025-06-01,Earwear,Mivi,2560.519089512858
2025-07-01,Earwear,Mivi,1594.938567235067
2025-08-01,Earwear,Mivi,1136.3564572190487
2025-09-01,Earwear,Mivi,768.177596796152
2025-10-01,Earwear,Mivi,749.5733917023906
2025-11-01,Earwear,Mivi,927.7666240418498
2025-12-01,Earwear,Mivi,708.738958565433
2026-01-01,Earwear,Mivi,659.7208848655573
2026-02-01,Earwear,Mivi,759.5331440519423
2026-03-01,Earwear,Mivi,734.7997964208715
2024-07-01,Earwear,Montblanc,32799.18
2024-08-01,Earwear,Montblanc,32799.18
2024-09-01,Earwear,Montblanc,32799.17999999999
2024-10-01,Earwear,Montblanc,26481.08
2024-11-01,Earwear,Montblanc,26481.08
2024-12-01,Earwear,Montblanc,26481.08
2025-01-01,Earwear,Montblanc,28951.74
2025-02-01,Earwear,Montblanc,28951.74
2025-03-01,Earwear,Montblanc,30154.68
2025-05-01,Earwear,Montblanc,26486.0
2025-06-01,Earwear,Montblanc,29766.0
2025-08-01,Earwear,Montblanc,29602.0
2025-10-01,Earwear,Montblanc,29602.0
2026-01-01,Earwear,Montblanc,29766.0
2026-03-01,Earwear,Montblanc,29766.0
2020-01-01,Earwear,Nexxbase,1935.171811882731
2020-02-01,Earwear,Nexxbase,2376.7076566976098
2020-03-01,Earwear,Nexxbase,2073.8159267810624
2020-05-01,Earwear,Nexxbase,1900.9666647241395
2020-06-01,Earwear,Nexxbase,2447.221974752029
2020-07-01,Earwear,Nexxbase,2184.0499810062406
2020-08-01,Earwear,Nexxbase,2091.8433422659737
2020-09-01,Earwear,Nexxbase,1867.1487501075703
2020-10-01,Earwear,Nexxbase,1706.5977482436233
2020-11-01,Earwear,Nexxbase,1724.8826476128174
2020-12-01,Earwear,Nexxbase,1960.7996058045144
2021-01-01,Earwear,Nexxbase,1879.3524170366115
2021-02-01,Earwear,Nexxbase,1919.755905058795
2021-03-01,Earwear,Nexxbase,2016.1971529119037
2021-04-01,Earwear,Nexxbase,1775.495228515763
2021-05-01,Earwear,Nexxbase,1645.3363055152322
2021-06-01,Earwear,Nexxbase,1457.219635741456
2021-07-01,Earwear,Nexxbase,1382.7604656267144
2021-08-01,Earwear,Nexxbase,1378.129704694615
2021-09-01,Earwear,Nexxbase,1369.9469458429962
2021-10-01,Earwear,Nexxbase,1367.7108869886938
2021-11-01,Earwear,Nexxbase,1441.3711673512491
2021-12-01,Earwear,Nexxbase,1369.5747248588596
2022-01-01,Earwear,Nexxbase,1305.5705251070697
2022-02-01,Earwear,Nexxbase,1178.4046206010223
2022-03-01,Earwear,Nexxbase,1240.522063228644
2022-04-01,Earwear,Nexxbase,1295.1532079956935
2022-05-01,Earwear,Nexxbase,1070.6473587373928
2022-06-01,Earwear,Nexxbase,1196.393654324983
2022-07-01,Earwear,Nexxbase,1071.347339867952
2022-08-01,Earwear,Nexxbase,1090.863215397946
2022-09-01,Earwear,Nexxbase,988.7544681144624
2022-10-01,Earwear,Nexxbase,1141.7906091518507
2022-11-01,Earwear,Nexxbase,1068.1562615080825
2022-12-01,Earwear,Nexxbase,1026.5836715357284
2023-01-01,Earwear,Nexxbase,1072.6112481112118
2023-02-01,Earwear,Nexxbase,1128.576148254678
2023-03-01,Earwear,Nexxbase,1039.334234002498
2023-04-01,Earwear,Nexxbase,1007.7024267463128
2023-05-01,Earwear,Nexxbase,1155.2279271904192
2023-06-01,Earwear,Nexxbase,1179.2872879325407
2023-07-01,Earwear,Nexxbase,1144.1538026163644
2023-08-01,Earwear,Nexxbase,1109.6786343134356
2023-09-01,Earwear,Nexxbase,1072.2313785789215
2023-10-01,Earwear,Nexxbase,1044.425394013398
2023-11-01,Earwear,Nexxbase,1021.6367003150556
2023-12-01,Earwear,Nexxbase,1016.2368871861092
2024-01-01,Earwear,Nexxbase,1033.7187221702973
2024-02-01,Earwear,Nexxbase,869.9044613745479
2024-03-01,Earwear,Nexxbase,879.6063654038468
2024-04-01,Earwear,Nexxbase,987.6726482278208
2024-05-01,Earwear,Nexxbase,1001.4653104182198
2024-06-01,Earwear,Nexxbase,1055.545950793943
2024-07-01,Earwear,Nexxbase,1016.8938260226304
2024-08-01,Earwear,Nexxbase,999.483224833412
2024-09-01,Earwear,Nexxbase,1162.0248834729905
2024-10-01,Earwear,Nexxbase,1118.3302708502597
2024-11-01,Earwear,Nexxbase,1115.215643708736
2024-12-01,Earwear,Nexxbase,1172.134576224102
2025-01-01,Earwear,Nexxbase,1253.04583499184
2025-02-01,Earwear,Nexxbase,1567.7876011272704
2025-03-01,Earwear,Nexxbase,1383.5904527861117
2025-04-01,Earwear,Nexxbase,1190.4954348489218
2025-05-01,Earwear,Nexxbase,1302.372245218973
2025-06-01,Earwear,Nexxbase,1326.009497569576
2025-07-01,Earwear,Nexxbase,1451.1006189992197
2025-08-01,Earwear,Nexxbase,1289.1850011327351
2025-09-01,Earwear,Nexxbase,1225.633766233766
2025-10-01,Earwear,Nexxbase,1261.4084811985897
2025-11-01,Earwear,Nexxbase,1195.8307526498618
2025-12-01,Earwear,Nexxbase,1637.0465061808725
2026-01-01,Earwear,Nexxbase,1528.2627075450048
2026-02-01,Earwear,Nexxbase,1588.2877621326045
2026-03-01,Earwear,Nexxbase,1746.861055586749
2021-08-01,Earwear,Nothing,4509.179999999999
2021-09-01,Earwear,Nothing,4509.179999999999
2021-10-01,Earwear,Nothing,4509.179999999999
2021-11-01,Earwear,Nothing,5739.18
2021-12-01,Earwear,Nothing,5739.18
2022-01-01,Earwear,Nothing,5739.179999999999
2022-02-01,Earwear,Nothing,5739.179999999999
2022-03-01,Earwear,Nothing,5739.179999999999
2022-06-01,Earwear,Nothing,5329.18
2022-10-01,Earwear,Nothing,5739.179999999999
2022-11-01,Earwear,Nothing,6324.258407720145
2022-12-01,Earwear,Nothing,0.0
2023-01-01,Earwear,Nothing,6969.18
2023-02-01,Earwear,Nothing,6969.18
2023-03-01,Earwear,Nothing,8199.18
2023-04-01,Earwear,Nothing,8199.179999999998
2023-05-01,Earwear,Nothing,8199.18
2023-06-01,Earwear,Nothing,7223.622326024786
2023-07-01,Earwear,Nothing,6466.618494934876
2023-08-01,Earwear,Nothing,8199.179999999998
2023-09-01,Earwear,Nothing,4452.514051491976
2023-10-01,Earwear,Nothing,4568.003961104485
2023-11-01,Earwear,Nothing,4282.335737704917
2024-01-01,Earwear,Nothing,2049.18
2024-02-01,Earwear,Nothing,2049.18
2024-03-01,Earwear,Nothing,1748.6317786959585
2024-04-01,Earwear,Nothing,2733.65561928764
2024-05-01,Earwear,Nothing,1956.287721877169
2024-06-01,Earwear,Nothing,1830.295054717539
2024-07-01,Earwear,Nothing,2595.715603663461
2024-08-01,Earwear,Nothing,2346.2199004099502
2024-09-01,Earwear,Nothing,2846.726749777382
2024-10-01,Earwear,Nothing,2387.200876258601
2024-11-01,Earwear,Nothing,2118.8833760990256
2024-12-01,Earwear,Nothing,2191.566415047566
2025-01-01,Earwear,Nothing,2454.4344680851063
2025-02-01,Earwear,Nothing,2179.2170060281314
2025-03-01,Earwear,Nothing,2220.90215592681
2025-04-01,Earwear,Nothing,2318.023475202251
2025-05-01,Earwear,Nothing,2365.230396085111
2025-06-01,Earwear,Nothing,2124.4371738226364
2025-07-01,Earwear,Nothing,2955.4088407821223
2025-08-01,Earwear,Nothing,2487.748332463866
2025-09-01,Earwear,Nothing,2474.9880386108293
2025-10-01,Earwear,Nothing,2326.5287383750915
2025-11-01,Earwear,Nothing,2284.834205607476
2025-12-01,Earwear,Nothing,2537.770308045977
2026-01-01,Earwear,Nothing,2629.925295435782
2026-02-01,Earwear,Nothing,2451.3707294504256
2026-03-01,Earwear,Nothing,2577.5746944127955
2025-03-01,Earwear,Number Fone Company,937.5546570175655
2025-04-01,Earwear,Number Fone Company,962.5147070417488
2025-05-01,Earwear,Number Fone Company,849.7586612042587
2025-06-01,Earwear,Number Fone Company,753.0137161576986
2025-07-01,Earwear,Number Fone Company,585.5977373232914
2025-08-01,Earwear,Number Fone Company,561.7196126216988
2025-09-01,Earwear,Number Fone Company,556.3438733159176
2025-10-01,Earwear,Number Fone Company,507.1240686355388
2025-11-01,Earwear,Number Fone Company,573.5131955922865
2025-12-01,Earwear,Number Fone Company,647.1474910394264
2026-01-01,Earwear,Number Fone Company,610.2211696259005
2026-02-01,Earwear,Number Fone Company,800.2730600706712
2026-03-01,Earwear,Number Fone Company,658.2119583092067
2020-01-01,Earwear,OPPO,2335.978951148959
2020-02-01,Earwear,OPPO,2079.795231952363
2020-03-01,Earwear,OPPO,1904.3721620389456
2020-05-01,Earwear,OPPO,2021.435964873113
2020-06-01,Earwear,OPPO,1902.5767158466565
2020-07-01,Earwear,OPPO,1852.9663919052928
2020-08-01,Earwear,OPPO,1953.7198482178535
2020-09-01,Earwear,OPPO,1838.496728373112
2020-10-01,Earwear,OPPO,1917.669832804905
2020-11-01,Earwear,OPPO,2252.59048289957
2020-12-01,Earwear,OPPO,2030.5876316053027
2021-01-01,Earwear,OPPO,2084.5991478729825
2021-02-01,Earwear,OPPO,1980.3582769458565
2021-03-01,Earwear,OPPO,1881.0869365431704
2021-04-01,Earwear,OPPO,1770.359262023218
2021-05-01,Earwear,OPPO,1758.0813169517392
2021-06-01,Earwear,OPPO,1740.3036718478572
2021-07-01,Earwear,OPPO,1787.4073954069454
2021-08-01,Earwear,OPPO,1759.312501032638
2021-09-01,Earwear,OPPO,1866.3399353674297
2021-10-01,Earwear,OPPO,1687.47409035255
2021-11-01,Earwear,OPPO,1703.9483936935194
2021-12-01,Earwear,OPPO,1746.440363316333
2022-01-01,Earwear,OPPO,1855.6294115180056
2022-02-01,Earwear,OPPO,1817.5916843561895
2022-03-01,Earwear,OPPO,1821.2182547588056
2022-04-01,Earwear,OPPO,1914.448761714258
2022-05-01,Earwear,OPPO,1734.4750702197928
2022-06-01,Earwear,OPPO,1849.7811646522164
2022-07-01,Earwear,OPPO,1779.9118789405948
2022-08-01,Earwear,OPPO,1826.1515181492848
2022-09-01,Earwear,OPPO,1767.3991929571746
2022-10-01,Earwear,OPPO,1605.2494632905475
2022-11-01,Earwear,OPPO,1958.131474616543
2022-12-01,Earwear,OPPO,1648.788826393541
2023-01-01,Earwear,OPPO,1701.308917979604
2023-02-01,Earwear,OPPO,1851.0538128480575
2023-03-01,Earwear,OPPO,2107.2007597817624
2023-04-01,Earwear,OPPO,1872.7359342594905
2023-05-01,Earwear,OPPO,1703.3055060241538
2023-06-01,Earwear,OPPO,1749.4429820832067
2023-07-01,Earwear,OPPO,1646.1172631531192
2023-08-01,Earwear,OPPO,1980.7305144132465
2023-09-01,Earwear,OPPO,1845.7292097906088
2023-10-01,Earwear,OPPO,1636.1175657667443
2023-11-01,Earwear,OPPO,2092.096207413418
2023-12-01,Earwear,OPPO,1760.9910937157524
2024-01-01,Earwear,OPPO,1680.731017267241
2024-02-01,Earwear,OPPO,1632.9745970263405
2024-03-01,Earwear,OPPO,1802.026955351204
2024-04-01,Earwear,OPPO,1592.8914702599
2024-05-01,Earwear,OPPO,1536.7798676363198
2024-06-01,Earwear,OPPO,1830.5725561815684
2024-07-01,Earwear,OPPO,1738.5496787746586
2024-08-01,Earwear,OPPO,1880.8605895805097
2024-09-01,Earwear,OPPO,1669.2964727855472
2024-10-01,Earwear,OPPO,1746.3003623512377
2024-11-01,Earwear,OPPO,1675.1093426145026
2024-12-01,Earwear,OPPO,1765.297685072162
2025-01-01,Earwear,OPPO,1576.6415173654696
2025-02-01,Earwear,OPPO,1892.6478967161524
2025-03-01,Earwear,OPPO,1594.8578010091717
2025-04-01,Earwear,OPPO,1655.8736235640856
2025-05-01,Earwear,OPPO,1541.3873656512978
2025-06-01,Earwear,OPPO,1561.8684165908926
2025-07-01,Earwear,OPPO,1719.931164390811
2025-08-01,Earwear,OPPO,1636.427091270297
2025-09-01,Earwear,OPPO,1555.1809402328315
2025-10-01,Earwear,OPPO,1388.6497347674535
2025-11-01,Earwear,OPPO,1476.5543983596035
2025-12-01,Earwear,OPPO,1650.403549439588
2026-01-01,Earwear,OPPO,1662.5264387597258
2026-02-01,Earwear,OPPO,1588.6392505532433
2026-03-01,Earwear,OPPO,1528.1022405508595
2020-01-01,Earwear,Others,2189.4647595900447
2020-02-01,Earwear,Others,2259.496809745775
2020-03-01,Earwear,Others,2225.996957087126
2020-05-01,Earwear,Others,2366.3862616586853
2020-06-01,Earwear,Others,1923.796898027568
2020-07-01,Earwear,Others,1933.306005548197
2020-08-01,Earwear,Others,1892.873660134612
2020-09-01,Earwear,Others,1919.385322771652
2020-10-01,Earwear,Others,1708.1751002222272
2020-11-01,Earwear,Others,1802.1229584925736
2020-12-01,Earwear,Others,1730.9821670183378
2021-01-01,Earwear,Others,1956.287686720225
2021-02-01,Earwear,Others,1666.610444459414
2021-03-01,Earwear,Others,1803.5890855133823
2021-04-01,Earwear,Others,1530.097157186182
2021-05-01,Earwear,Others,1595.5845219922608
2021-06-01,Earwear,Others,1563.907731469896
2021-07-01,Earwear,Others,1673.6211608747035
2021-08-01,Earwear,Others,1661.3824253176758
2021-09-01,Earwear,Others,1586.2093131887482
2021-10-01,Earwear,Others,1528.80803109778
2021-11-01,Earwear,Others,1379.827597115038
2021-12-01,Earwear,Others,1424.40361535995
2022-01-01,Earwear,Others,1444.6808899254586
2022-02-01,Earwear,Others,1390.191599201123
2022-03-01,Earwear,Others,1477.0906939304273
2022-04-01,Earwear,Others,1466.6638629917825
2022-05-01,Earwear,Others,1464.799765901344
2022-06-01,Earwear,Others,1443.7210754368475
2022-07-01,Earwear,Others,1492.6757502205169
2022-08-01,Earwear,Others,1417.0215872136048
2022-09-01,Earwear,Others,1360.1235345018836
2022-10-01,Earwear,Others,1364.752246813321
2022-11-01,Earwear,Others,1356.235688110311
2022-12-01,Earwear,Others,1188.6047256022443
2023-01-01,Earwear,Others,1117.7633582271565
2023-02-01,Earwear,Others,738.4940125625666
2023-03-01,Earwear,Others,858.7098471512023
2023-04-01,Earwear,Others,1059.0782152927518
2023-05-01,Earwear,Others,1085.1310184490196
2023-06-01,Earwear,Others,1174.7545984413766
2023-07-01,Earwear,Others,1269.6447680996196
2023-08-01,Earwear,Others,936.2334984925504
2023-09-01,Earwear,Others,762.8210981732004
2023-10-01,Earwear,Others,917.3315626878888
2023-11-01,Earwear,Others,555.1378863859496
2023-12-01,Earwear,Others,829.408293719446
2024-01-01,Earwear,Others,859.547655742723
2024-02-01,Earwear,Others,962.8755031025144
2024-03-01,Earwear,Others,776.9087701708878
2024-04-01,Earwear,Others,750.1497385471451
2024-05-01,Earwear,Others,697.6821786079641
2024-06-01,Earwear,Others,630.1152898238455
2024-07-01,Earwear,Others,602.4111766048294
2024-08-01,Earwear,Others,596.9122678190158
2024-09-01,Earwear,Others,600.6439745688184
2024-10-01,Earwear,Others,557.4667830866845
2024-11-01,Earwear,Others,558.3443830424795
2024-12-01,Earwear,Others,59.2968051876188
2025-01-01,Earwear,Others,559.1194825753147
2025-02-01,Earwear,Others,547.7805781835284
2025-03-01,Earwear,Others,592.3294311928934
2025-04-01,Earwear,Others,582.6598016933693
2025-05-01,Earwear,Others,587.1703145732153
2025-06-01,Earwear,Others,710.2995969629636
2025-07-01,Earwear,Others,615.5386921748031
2025-08-01,Earwear,Others,658.2310572960768
2025-09-01,Earwear,Others,649.8109661504852
2025-10-01,Earwear,Others,627.3921312829814
2025-11-01,Earwear,Others,611.8561444424554
2025-12-01,Earwear,Others,647.8700914783024
2026-01-01,Earwear,Others,662.6308404202211
2026-02-01,Earwear,Others,648.8812675858219
2026-03-01,Earwear,Others,625.4019047941418
2020-01-01,Earwear,Palred,788.564722553207
2020-02-01,Earwear,Palred,819.1799999999981
2020-03-01,Earwear,Palred,819.1800000000019
2020-05-01,Earwear,Palred,884.3091866028683
2020-06-01,Earwear,Palred,816.7402495313206
2020-07-01,Earwear,Palred,747.581100110011
2020-08-01,Earwear,Palred,895.9238568473013
2020-09-01,Earwear,Palred,844.1740259740259
2020-10-01,Earwear,Palred,787.6513890579365
2020-11-01,Earwear,Palred,654.6165103671142
2020-12-01,Earwear,Palred,668.6401350073912
2021-01-01,Earwear,Palred,715.940746771811
2021-02-01,Earwear,Palred,803.1669087343674
2021-03-01,Earwear,Palred,819.1800000000002
2021-04-01,Earwear,Palred,845.4761978391056
2021-05-01,Earwear,Palred,834.8064125296526
2021-06-01,Earwear,Palred,837.8247037827167
2021-07-01,Earwear,Palred,768.2908764144664
2021-08-01,Earwear,Palred,810.1186906575385
2021-09-01,Earwear,Palred,695.5798267855947
2021-10-01,Earwear,Palred,775.8283920598888
2021-11-01,Earwear,Palred,798.807795253074
2021-12-01,Earwear,Palred,841.2113809630388
2022-01-01,Earwear,Palred,845.6871638861628
2022-02-01,Earwear,Palred,773.9959504188516
2022-03-01,Earwear,Palred,740.2066178852036
2022-04-01,Earwear,Palred,841.477597802943
2022-05-01,Earwear,Palred,952.5472027236696
2022-06-01,Earwear,Palred,745.7105561945392
2022-07-01,Earwear,Palred,663.05709324312
2022-08-01,Earwear,Palred,896.0787359732127
2022-09-01,Earwear,Palred,753.9285795454546
2022-10-01,Earwear,Palred,895.187496856254
2022-11-01,Earwear,Palred,686.7557494900001
2022-12-01,Earwear,Palred,751.3454806007137
2023-01-01,Earwear,Palred,664.4172829181049
2023-02-01,Earwear,Palred,742.4398687366192
2023-03-01,Earwear,Palred,699.9680687809232
2023-04-01,Earwear,Palred,796.769363685805
2023-05-01,Earwear,Palred,790.2913340469852
2023-06-01,Earwear,Palred,816.9625771324863
2023-07-01,Earwear,Palred,609.4874565552672
2023-08-01,Earwear,Palred,782.0125259729891
2023-09-01,Earwear,Palred,700.7848013793238
2023-10-01,Earwear,Palred,812.1149019558407
2023-11-01,Earwear,Palred,742.4291353888758
