metric,product_category,company,month,value,is_boat
asp_inr,Smartwatch,Nexxbase,2022-07-01,2098.8998019160567,False
asp_inr,Smartwatch,Nexxbase,2022-08-01,1907.1326354286398,False
asp_inr,Smartwatch,Nexxbase,2022-09-01,2046.5010264112414,False
asp_inr,Smartwatch,Nexxbase,2022-10-01,1923.8152969149312,False
asp_inr,Smartwatch,Nexxbase,2022-11-01,1835.9321123496557,False
asp_inr,Smartwatch,Nexxbase,2022-12-01,1928.0362266522122,False
asp_inr,Smartwatch,Nexxbase,2023-01-01,1840.6201147029014,False
asp_inr,Smartwatch,Nexxbase,2023-02-01,1685.7347390632597,False
asp_inr,Smartwatch,Nexxbase,2023-03-01,1666.6293717240599,False
asp_inr,Smartwatch,Nexxbase,2023-04-01,1633.0502338739313,False
asp_inr,Smartwatch,Nexxbase,2023-05-01,1536.1431065465288,False
asp_inr,Smartwatch,Nexxbase,2023-06-01,1664.128994052497,False
asp_inr,Smartwatch,Nexxbase,2023-07-01,1599.778049272168,False
asp_inr,Smartwatch,Nexxbase,2023-08-01,1715.683876553205,False
asp_inr,Smartwatch,Nexxbase,2023-09-01,1582.8821713452546,False
asp_inr,Smartwatch,Nexxbase,2023-10-01,1566.5811984250736,False
asp_inr,Smartwatch,Nexxbase,2023-11-01,1585.2788421735713,False
asp_inr,Smartwatch,Nexxbase,2023-12-01,1275.9334473122262,False
asp_inr,Smartwatch,Nexxbase,2024-01-01,1302.7851577201052,False
asp_inr,Smartwatch,Nexxbase,2024-02-01,1220.1942894302808,False
asp_inr,Smartwatch,Nexxbase,2024-03-01,1247.8306861100837,False
asp_inr,Smartwatch,Nexxbase,2024-04-01,1399.6578561138558,False
asp_inr,Smartwatch,Nexxbase,2024-05-01,1464.2979713393538,False
asp_inr,Smartwatch,Nexxbase,2024-06-01,1469.8506997526442,False
asp_inr,Smartwatch,Nexxbase,2024-07-01,1510.7222644898334,False
asp_inr,Smartwatch,Nexxbase,2024-08-01,1508.5462953679962,False
asp_inr,Smartwatch,Nexxbase,2024-09-01,1293.7661484949952,False
asp_inr,Smartwatch,Nexxbase,2024-10-01,1507.9262636309468,False
asp_inr,Smartwatch,Nexxbase,2024-11-01,1487.870195659099,False
asp_inr,Smartwatch,Nexxbase,2024-12-01,1462.8083198558468,False
asp_inr,Smartwatch,Nexxbase,2025-01-01,1780.1096771340115,False
asp_inr,Smartwatch,Nexxbase,2025-02-01,1786.9566775340516,False
asp_inr,Smartwatch,Nexxbase,2025-03-01,1687.9986175917588,False
asp_inr,Smartwatch,Nexxbase,2025-04-01,1618.698083023749,False
asp_inr,Smartwatch,Nexxbase,2025-05-01,1564.0926650669098,False
asp_inr,Smartwatch,Nexxbase,2025-06-01,1605.8078687477814,False
asp_inr,Smartwatch,Nexxbase,2025-07-01,1508.1903561157676,False
asp_inr,Smartwatch,Nexxbase,2025-08-01,1563.7746814111645,False
asp_inr,Smartwatch,Nexxbase,2025-09-01,1668.692115731779,False
asp_inr,Smartwatch,Nexxbase,2025-10-01,1492.5278750416492,False
asp_inr,Smartwatch,Nexxbase,2025-11-01,1522.1960466160954,False
asp_inr,Smartwatch,Nexxbase,2025-12-01,1745.6421817691153,False
asp_inr,Smartwatch,Nexxbase,2026-01-01,1818.76975027049,False
asp_inr,Smartwatch,Nexxbase,2026-02-01,1667.9386303418119,False
asp_inr,Smartwatch,Nexxbase,2026-03-01,1658.548903787937,False
asp_inr,Smartwatch,Nothing,2023-09-01,3689.1799999999985,False
asp_inr,Smartwatch,Nothing,2023-10-01,3689.1799999999994,False
asp_inr,Smartwatch,Nothing,2023-11-01,3689.1799999999994,False
asp_inr,Smartwatch,Nothing,2024-01-01,3115.18,False
asp_inr,Smartwatch,Nothing,2024-02-01,3115.1800000000007,False
asp_inr,Smartwatch,Nothing,2024-03-01,3115.1800000000007,False
asp_inr,Smartwatch,Nothing,2024-04-01,3115.1800000000003,False
asp_inr,Smartwatch,Nothing,2024-05-01,1639.18,False
asp_inr,Smartwatch,Nothing,2024-06-01,4226.564436930822,False
asp_inr,Smartwatch,Nothing,2024-08-01,3388.7219847328233,False
asp_inr,Smartwatch,Nothing,2024-09-01,3045.349958108917,False
asp_inr,Smartwatch,Nothing,2024-10-01,3904.2581249999994,False
asp_inr,Smartwatch,Nothing,2024-11-01,3681.76973710819,False
asp_inr,Smartwatch,Nothing,2024-12-01,4041.451226415094,False
asp_inr,Smartwatch,Nothing,2025-01-01,3693.1800000000007,False
asp_inr,Smartwatch,Nothing,2025-02-01,3739.9442471505695,False
asp_inr,Smartwatch,Nothing,2025-03-01,3689.1800000000003,False
asp_inr,Smartwatch,Nothing,2025-04-01,3364.3186238635076,False
asp_inr,Smartwatch,Nothing,2025-05-01,3597.584255319149,False
asp_inr,Smartwatch,Nothing,2025-06-01,4485.892484380324,False
asp_inr,Smartwatch,Nothing,2025-07-01,4288.730396167312,False
asp_inr,Smartwatch,Nothing,2025-08-01,4357.6796009577,False
asp_inr,Smartwatch,Nothing,2025-09-01,4080.8449466804263,False
asp_inr,Smartwatch,Nothing,2025-10-01,3771.18,False
asp_inr,Smartwatch,Nothing,2025-11-01,3689.18,False
asp_inr,Smartwatch,Nothing,2025-12-01,3689.18,False
asp_inr,Smartwatch,Nothing,2026-01-01,3689.18,False
asp_inr,Smartwatch,Nothing,2026-02-01,3443.18,False
asp_inr,Smartwatch,Nothing,2026-03-01,3689.1799999999994,False
asp_inr,Smartwatch,OPPO,2020-05-01,3279.1799999999985,False
asp_inr,Smartwatch,OPPO,2020-06-01,3279.18,False
asp_inr,Smartwatch,OPPO,2020-07-01,3672.7388742558173,False
asp_inr,Smartwatch,OPPO,2020-08-01,4130.095166178133,False
asp_inr,Smartwatch,OPPO,2020-09-01,4678.207464048968,False
asp_inr,Smartwatch,OPPO,2020-10-01,5154.379639639639,False
asp_inr,Smartwatch,OPPO,2020-11-01,5301.719170066109,False
asp_inr,Smartwatch,OPPO,2020-12-01,4585.989211521676,False
asp_inr,Smartwatch,OPPO,2021-01-01,6305.368861025001,False
asp_inr,Smartwatch,OPPO,2021-02-01,4897.7274680203045,False
asp_inr,Smartwatch,OPPO,2021-03-01,4115.978091286307,False
asp_inr,Smartwatch,OPPO,2021-04-01,6846.764411139092,False
asp_inr,Smartwatch,OPPO,2021-05-01,6745.745962863132,False
asp_inr,Smartwatch,OPPO,2021-06-01,5223.10843160285,False
asp_inr,Smartwatch,OPPO,2021-07-01,4225.568174942922,False
asp_inr,Smartwatch,OPPO,2021-08-01,4028.650611207882,False
asp_inr,Smartwatch,OPPO,2021-09-01,4790.068154969078,False
asp_inr,Smartwatch,OPPO,2021-10-01,4421.29635241934,False
asp_inr,Smartwatch,OPPO,2021-11-01,5743.153657214583,False
asp_inr,Smartwatch,OPPO,2021-12-01,5439.1970548113695,False
asp_inr,Smartwatch,OPPO,2022-01-01,4107.139175171839,False
asp_inr,Smartwatch,OPPO,2022-02-01,3612.275334841108,False
asp_inr,Smartwatch,OPPO,2022-03-01,2291.805183308531,False
asp_inr,Smartwatch,OPPO,2022-04-01,2691.2396484781675,False
asp_inr,Smartwatch,OPPO,2022-05-01,2873.147387296799,False
asp_inr,Smartwatch,OPPO,2022-06-01,2836.5850217184025,False
asp_inr,Smartwatch,OPPO,2022-07-01,2620.6221097794214,False
asp_inr,Smartwatch,OPPO,2022-08-01,2739.793261022765,False
asp_inr,Smartwatch,OPPO,2022-09-01,2584.7606140282232,False
asp_inr,Smartwatch,OPPO,2022-10-01,2987.073720358515,False
asp_inr,Smartwatch,OPPO,2022-11-01,3222.268053033578,False
asp_inr,Smartwatch,OPPO,2022-12-01,3636.2066174102497,False
asp_inr,Smartwatch,OPPO,2023-01-01,3082.766512658966,False
asp_inr,Smartwatch,OPPO,2023-02-01,3313.352090808065,False
asp_inr,Smartwatch,OPPO,2023-03-01,3316.5418964767287,False
asp_inr,Smartwatch,OPPO,2023-04-01,2659.5523528042822,False
asp_inr,Smartwatch,OPPO,2023-05-01,2167.5105700803474,False
asp_inr,Smartwatch,OPPO,2023-06-01,2252.401809169764,False
asp_inr,Smartwatch,OPPO,2023-07-01,2296.175447647951,False
asp_inr,Smartwatch,OPPO,2023-08-01,2288.7583132530117,False
asp_inr,Smartwatch,OPPO,2023-09-01,2252.897788341256,False
asp_inr,Smartwatch,OPPO,2023-10-01,2335.441261261261,False
asp_inr,Smartwatch,OPPO,2023-11-01,2433.194084507042,False
asp_inr,Smartwatch,OPPO,2024-02-01,18828.138099906628,False
asp_inr,Smartwatch,OPPO,2024-03-01,19010.540092466115,False
asp_inr,Smartwatch,OPPO,2024-04-01,18775.010542531818,False
asp_inr,Smartwatch,OPPO,2024-05-01,14188.668338762214,False
asp_inr,Smartwatch,OPPO,2024-06-01,2323.3595665634675,False
asp_inr,Smartwatch,OPPO,2024-07-01,7144.894285714286,False
asp_inr,Smartwatch,OPPO,2024-08-01,4099.18,False
asp_inr,Smartwatch,OPPO,2024-09-01,4099.18,False
asp_inr,Smartwatch,OPPO,2024-10-01,4099.18,False
asp_inr,Smartwatch,OPPO,2025-04-01,4345.179999999999,False
asp_inr,Smartwatch,OPPO,2025-05-01,4345.18,False
asp_inr,Smartwatch,OPPO,2025-06-01,3525.18,False
asp_inr,Smartwatch,OPPO,2025-07-01,6220.884035874438,False
asp_inr,Smartwatch,OPPO,2025-08-01,4479.240851926978,False
asp_inr,Smartwatch,OPPO,2025-09-01,10659.180000000002,False
asp_inr,Smartwatch,OPPO,2025-10-01,2213.1800000000003,False
asp_inr,Smartwatch,OPPO,2025-11-01,2213.1800000000003,False
asp_inr,Smartwatch,OPPO,2025-12-01,5503.747142410667,False
asp_inr,Smartwatch,OPPO,2026-01-01,6319.368679245283,False
asp_inr,Smartwatch,OPPO,2026-02-01,3771.1800000000003,False
asp_inr,Smartwatch,OPPO,2026-03-01,7354.122044257111,False
asp_inr,Smartwatch,Others,2020-01-01,12825.771508223488,False
asp_inr,Smartwatch,Others,2020-02-01,10979.103029119318,False
asp_inr,Smartwatch,Others,2020-03-01,9677.903317432785,False
asp_inr,Smartwatch,Others,2020-05-01,9689.680818152761,False
asp_inr,Smartwatch,Others,2020-06-01,10808.556133798482,False
asp_inr,Smartwatch,Others,2020-07-01,10041.783975576664,False
asp_inr,Smartwatch,Others,2020-08-01,13558.479243460763,False
asp_inr,Smartwatch,Others,2020-09-01,12436.48795939085,False
asp_inr,Smartwatch,Others,2020-10-01,12734.223935810809,False
asp_inr,Smartwatch,Others,2020-11-01,7768.298728835634,False
asp_inr,Smartwatch,Others,2020-12-01,3321.5456673775425,False
asp_inr,Smartwatch,Others,2021-01-01,4062.824852035061,False
asp_inr,Smartwatch,Others,2021-02-01,3318.287317716926,False
asp_inr,Smartwatch,Others,2021-03-01,3107.799465565935,False
asp_inr,Smartwatch,Others,2021-04-01,3248.1323092993985,False
asp_inr,Smartwatch,Others,2021-05-01,3076.7245949490853,False
asp_inr,Smartwatch,Others,2021-06-01,3727.7036963651262,False
asp_inr,Smartwatch,Others,2021-07-01,2778.4977188392586,False
asp_inr,Smartwatch,Others,2021-08-01,2806.576484258668,False
asp_inr,Smartwatch,Others,2021-09-01,2576.572463661927,False
asp_inr,Smartwatch,Others,2021-10-01,2604.035892026793,False
asp_inr,Smartwatch,Others,2021-11-01,2736.87495893422,False
asp_inr,Smartwatch,Others,2021-12-01,2670.097177306517,False
asp_inr,Smartwatch,Others,2022-01-01,2614.647858936609,False
asp_inr,Smartwatch,Others,2022-02-01,2667.710938495126,False
asp_inr,Smartwatch,Others,2022-03-01,2638.1576731617506,False
asp_inr,Smartwatch,Others,2022-04-01,2605.5503932644147,False
asp_inr,Smartwatch,Others,2022-05-01,2632.056089490192,False
asp_inr,Smartwatch,Others,2022-06-01,2583.96170838089,False
asp_inr,Smartwatch,Others,2022-07-01,2547.8139752668635,False
asp_inr,Smartwatch,Others,2022-08-01,2315.2819312512515,False
asp_inr,Smartwatch,Others,2022-09-01,2138.0062473164685,False
asp_inr,Smartwatch,Others,2022-10-01,2191.2699270051367,False
asp_inr,Smartwatch,Others,2022-11-01,2232.069928446523,False
asp_inr,Smartwatch,Others,2022-12-01,2033.5095788233823,False
asp_inr,Smartwatch,Others,2023-01-01,2065.112010430895,False
asp_inr,Smartwatch,Others,2023-02-01,1841.233614844407,False
asp_inr,Smartwatch,Others,2023-03-01,1859.867787926246,False
asp_inr,Smartwatch,Others,2023-04-01,1879.9055227219299,False
asp_inr,Smartwatch,Others,2023-05-01,2048.500146056255,False
asp_inr,Smartwatch,Others,2023-06-01,1980.6145220153817,False
asp_inr,Smartwatch,Others,2023-07-01,1285.4339715977187,False
asp_inr,Smartwatch,Others,2023-08-01,1033.6237073511918,False
asp_inr,Smartwatch,Others,2023-09-01,837.597638511056,False
asp_inr,Smartwatch,Others,2023-10-01,862.9984913434351,False
asp_inr,Smartwatch,Others,2023-11-01,842.179605344398,False
asp_inr,Smartwatch,Others,2023-12-01,940.3193841660753,False
asp_inr,Smartwatch,Others,2024-01-01,857.8421074814047,False
asp_inr,Smartwatch,Others,2024-02-01,962.4458485536683,False
asp_inr,Smartwatch,Others,2024-03-01,988.9663329262413,False
asp_inr,Smartwatch,Others,2024-04-01,944.2058784853767,False
asp_inr,Smartwatch,Others,2024-05-01,873.0072952237583,False
asp_inr,Smartwatch,Others,2024-06-01,802.5782741352818,False
asp_inr,Smartwatch,Others,2024-07-01,787.9807617321857,False
asp_inr,Smartwatch,Others,2024-08-01,752.9145596717893,False
asp_inr,Smartwatch,Others,2024-09-01,747.8487720278854,False
asp_inr,Smartwatch,Others,2024-10-01,768.4123459184628,False
asp_inr,Smartwatch,Others,2024-11-01,775.4085248451919,False
asp_inr,Smartwatch,Others,2024-12-01,787.1496207856142,False
asp_inr,Smartwatch,Others,2025-01-01,776.0890127915645,False
asp_inr,Smartwatch,Others,2025-02-01,813.371970501037,False
asp_inr,Smartwatch,Others,2025-03-01,780.7330590970014,False
asp_inr,Smartwatch,Others,2025-04-01,682.5089596630655,False
asp_inr,Smartwatch,Others,2025-05-01,678.5017318234433,False
asp_inr,Smartwatch,Others,2025-06-01,815.5520011468376,False
asp_inr,Smartwatch,Others,2025-07-01,831.4879276359567,False
asp_inr,Smartwatch,Others,2025-08-01,750.6197200473124,False
asp_inr,Smartwatch,Others,2025-09-01,748.3008357059991,False
asp_inr,Smartwatch,Others,2025-10-01,757.5914311552945,False
asp_inr,Smartwatch,Others,2025-11-01,778.3259498152412,False
asp_inr,Smartwatch,Others,2025-12-01,817.7851729747315,False
asp_inr,Smartwatch,Others,2026-01-01,791.1581240791627,False
asp_inr,Smartwatch,Others,2026-02-01,723.3442387420466,False
asp_inr,Smartwatch,Others,2026-03-01,716.2532369172766,False
asp_inr,Smartwatch,Palred,2021-06-01,1065.18,False
asp_inr,Smartwatch,Palred,2021-10-01,1147.18,False
asp_inr,Smartwatch,Palred,2021-11-01,1106.1664283349883,False
asp_inr,Smartwatch,Palred,2022-01-01,2295.1799999999994,False
asp_inr,Smartwatch,Palred,2022-05-01,1393.1800000000003,False
asp_inr,Smartwatch,Palred,2022-06-01,1557.1800000000003,False
asp_inr,Smartwatch,Palred,2022-08-01,901.18,False
asp_inr,Smartwatch,Palred,2022-09-01,1229.1799999999998,False
asp_inr,Smartwatch,Palred,2022-10-01,1147.18,False
asp_inr,Smartwatch,Palred,2022-11-01,1157.4627261985565,False
asp_inr,Smartwatch,Palred,2022-12-01,1198.8757423139161,False
asp_inr,Smartwatch,Palred,2023-01-01,1229.18,False
asp_inr,Smartwatch,Palred,2023-02-01,1149.43963401507,False
asp_inr,Smartwatch,Palred,2023-03-01,486.3502451225612,False
asp_inr,Smartwatch,Palred,2023-04-01,901.1800000000002,False
asp_inr,Smartwatch,Palred,2023-05-01,901.1800000000002,False
asp_inr,Smartwatch,Palred,2023-06-01,1181.488002115283,False
asp_inr,Smartwatch,Palred,2023-07-01,778.18,False
asp_inr,Smartwatch,Palred,2023-09-01,851.98,False
asp_inr,Smartwatch,Palred,2023-10-01,909.2647498592855,False
asp_inr,Smartwatch,Palred,2023-11-01,832.8319277433271,False
asp_inr,Smartwatch,Palred,2023-12-01,839.3664824864334,False
asp_inr,Smartwatch,Palred,2024-06-01,935.2704382470117,False
asp_inr,Smartwatch,Palred,2024-09-01,942.1799999999998,False
asp_inr,Smartwatch,Palred,2024-12-01,798.5929511677283,False
asp_inr,Smartwatch,Play,2023-01-01,2607.095936952714,False
asp_inr,Smartwatch,Play,2023-02-01,2121.2031843852174,False
asp_inr,Smartwatch,Play,2023-03-01,2255.332707901746,False
asp_inr,Smartwatch,Play,2023-05-01,2125.836843134061,False
asp_inr,Smartwatch,Play,2023-06-01,1690.5101120165561,False
asp_inr,Smartwatch,Play,2023-08-01,1823.5919504800404,False
asp_inr,Smartwatch,Play,2023-09-01,1988.0947905386145,False
asp_inr,Smartwatch,Play,2023-10-01,2118.7956622158063,False
asp_inr,Smartwatch,Play,2023-12-01,1250.089110629067,False
asp_inr,Smartwatch,Polar,2025-01-01,31159.179999999997,False
asp_inr,Smartwatch,Polar,2025-02-01,29587.513333333332,False
asp_inr,Smartwatch,Polar,2025-03-01,22412.51333333333,False
asp_inr,Smartwatch,Polar,2025-04-01,24189.179999999993,False
asp_inr,Smartwatch,Polar,2025-05-01,23381.604242424226,False
asp_inr,Smartwatch,Polar,2025-06-01,24130.608571428555,False
asp_inr,Smartwatch,Polar,2025-07-01,17190.435434782597,False
asp_inr,Smartwatch,Polar,2025-08-01,23169.33075376884,False
asp_inr,Smartwatch,Polar,2025-09-01,23293.525238095237,False
asp_inr,Smartwatch,Polar,2025-12-01,23637.256923076926,False
asp_inr,Smartwatch,Polar,2026-01-01,50839.18,False
asp_inr,Smartwatch,Polar,2026-02-01,24409.949230769234,False
asp_inr,Smartwatch,Polar,2026-03-01,28116.979999999996,False
asp_inr,Smartwatch,Portronics,2020-01-01,3279.18,False
asp_inr,Smartwatch,Portronics,2020-02-01,3279.18,False
asp_inr,Smartwatch,Portronics,2020-05-01,3279.180000000002,False
asp_inr,Smartwatch,Portronics,2020-06-01,3279.18,False
asp_inr,Smartwatch,Portronics,2020-07-01,3279.18,False
asp_inr,Smartwatch,Portronics,2020-08-01,3279.18,False
asp_inr,Smartwatch,Portronics,2020-09-01,3279.18,False
asp_inr,Smartwatch,Portronics,2020-10-01,3279.18,False
asp_inr,Smartwatch,Portronics,2020-11-01,3279.1800000000003,False
asp_inr,Smartwatch,Portronics,2020-12-01,3279.1800000000003,False
asp_inr,Smartwatch,Portronics,2021-01-01,3279.1800000000003,False
asp_inr,Smartwatch,Portronics,2021-07-01,3279.18,False
asp_inr,Smartwatch,Portronics,2021-09-01,3003.8068656716414,False
asp_inr,Smartwatch,Portronics,2021-12-01,3607.18,False
asp_inr,Smartwatch,Portronics,2022-01-01,2873.511290935981,False
asp_inr,Smartwatch,Portronics,2022-02-01,2489.8514790807308,False
asp_inr,Smartwatch,Portronics,2022-03-01,2285.53759799189,False
asp_inr,Smartwatch,Portronics,2022-04-01,2314.712436232175,False
asp_inr,Smartwatch,Portronics,2022-05-01,2705.1800000000003,False
asp_inr,Smartwatch,Portronics,2022-08-01,2295.18,False
asp_inr,Smartwatch,Portronics,2022-09-01,2295.18,False
asp_inr,Smartwatch,Portronics,2022-11-01,2459.18,False
asp_inr,Smartwatch,Portronics,2022-12-01,2459.1799999999994,False
asp_inr,Smartwatch,Portronics,2023-01-01,2038.5768680089484,False
asp_inr,Smartwatch,Portronics,2023-02-01,2144.7203573629076,False
asp_inr,Smartwatch,Portronics,2023-05-01,1847.9751535219743,False
asp_inr,Smartwatch,Portronics,2023-09-01,1584.6429981024667,False
asp_inr,Smartwatch,Portronics,2023-12-01,1615.6871032745594,False
asp_inr,Smartwatch,Portronics,2024-01-01,1565.1947697654214,False
asp_inr,Smartwatch,Portronics,2024-06-01,1747.7052173913044,False
asp_inr,Smartwatch,RD,2024-03-01,1232.9687788778876,False
asp_inr,Smartwatch,SRK Powertech,2020-01-01,1967.1800000000003,False
asp_inr,Smartwatch,SRK Powertech,2020-02-01,1967.1799999999996,False
asp_inr,Smartwatch,SRK Powertech,2020-03-01,1967.1799999999998,False
asp_inr,Smartwatch,SRK Powertech,2020-05-01,1967.1799999999996,False
asp_inr,Smartwatch,SRK Powertech,2020-06-01,1967.1799999999996,False
asp_inr,Smartwatch,SRK Powertech,2020-08-01,1967.1799999999996,False
asp_inr,Smartwatch,SRK Powertech,2020-09-01,1967.1799999999998,False
asp_inr,Smartwatch,SRK Powertech,2020-10-01,2244.784808414726,False
asp_inr,Smartwatch,SRK Powertech,2020-11-01,2075.277775258608,False
asp_inr,Smartwatch,SRK Powertech,2020-12-01,2213.385513784461,False
asp_inr,Smartwatch,SRK Powertech,2021-01-01,2213.4875768942234,False
asp_inr,Smartwatch,SRK Powertech,2021-02-01,2459.18,False
asp_inr,Smartwatch,SRK Powertech,2021-03-01,2127.075724713243,False
asp_inr,Smartwatch,SRK Powertech,2021-04-01,2331.9528980742134,False
asp_inr,Smartwatch,SRK Powertech,2021-05-01,1967.1799999999998,False
asp_inr,Smartwatch,SRK Powertech,2021-06-01,2459.18,False
asp_inr,Smartwatch,SRK Powertech,2021-07-01,2510.2705082987554,False
asp_inr,Smartwatch,SRK Powertech,2021-08-01,1685.865295144953,False
asp_inr,Smartwatch,SRK Powertech,2021-09-01,1443.6546977639878,False
asp_inr,Smartwatch,SRK Powertech,2021-10-01,1440.15779812314,False
asp_inr,Smartwatch,SRK Powertech,2021-11-01,2888.882634880803,False
asp_inr,Smartwatch,SRK Powertech,2021-12-01,2213.181263248706,False
asp_inr,Smartwatch,SRK Powertech,2022-01-01,2995.77096936283,False
asp_inr,Smartwatch,SRK Powertech,2022-02-01,2592.480064510183,False
asp_inr,Smartwatch,SRK Powertech,2022-03-01,2214.8019780219784,False
asp_inr,Smartwatch,SRK Powertech,2022-04-01,2149.955172413793,False
asp_inr,Smartwatch,SRK Powertech,2022-05-01,2570.28885557738,False
asp_inr,Smartwatch,SRK Powertech,2022-06-01,1952.8889130566859,False
asp_inr,Smartwatch,SRK Powertech,2022-07-01,2501.947586517789,False
asp_inr,Smartwatch,SRK Powertech,2022-08-01,1908.1644943215908,False
asp_inr,Smartwatch,SRK Powertech,2022-09-01,1999.2138091143595,False
asp_inr,Smartwatch,SRK Powertech,2022-10-01,2085.8593627467135,False
asp_inr,Smartwatch,SRK Powertech,2022-11-01,2492.7928861616588,False
asp_inr,Smartwatch,SRK Powertech,2022-12-01,2872.9835443788847,False
asp_inr,Smartwatch,SRK Powertech,2023-01-01,2621.9970162631676,False
asp_inr,Smartwatch,SRK Powertech,2023-02-01,2529.21483421494,False
asp_inr,Smartwatch,SRK Powertech,2023-03-01,2482.65696954933,False
asp_inr,Smartwatch,SRK Powertech,2023-04-01,2065.552418322768,False
asp_inr,Smartwatch,SRK Powertech,2023-05-01,2069.6005902120123,False
asp_inr,Smartwatch,SRK Powertech,2023-06-01,2502.1511170708955,False
asp_inr,Smartwatch,SRK Powertech,2023-07-01,2306.7714127261643,False
asp_inr,Smartwatch,SRK Powertech,2023-08-01,2382.875086815348,False
asp_inr,Smartwatch,SRK Powertech,2023-09-01,1821.990054616883,False
asp_inr,Smartwatch,SRK Powertech,2023-10-01,1669.2132651860113,False
asp_inr,Smartwatch,SRK Powertech,2023-11-01,1721.170338430275,False
asp_inr,Smartwatch,SRK Powertech,2023-12-01,2155.0294153010504,False
asp_inr,Smartwatch,SRK Powertech,2024-01-01,1578.8390050198097,False
asp_inr,Smartwatch,SRK Powertech,2024-02-01,2242.5436599429377,False
asp_inr,Smartwatch,SRK Powertech,2024-03-01,1767.4845647653103,False
asp_inr,Smartwatch,SRK Powertech,2024-04-01,1711.5550402897798,False
asp_inr,Smartwatch,SRK Powertech,2024-05-01,1690.916508059658,False
asp_inr,Smartwatch,SRK Powertech,2024-06-01,2150.1619357568075,False
asp_inr,Smartwatch,SRK Powertech,2024-07-01,2019.7364951567442,False
asp_inr,Smartwatch,SRK Powertech,2024-08-01,1896.5021909337956,False
asp_inr,Smartwatch,SRK Powertech,2024-09-01,2207.549189114135,False
asp_inr,Smartwatch,SRK Powertech,2024-10-01,1862.9778541652422,False
asp_inr,Smartwatch,SRK Powertech,2024-11-01,2359.026804833941,False
asp_inr,Smartwatch,SRK Powertech,2024-12-01,2383.5529671871623,False
asp_inr,Smartwatch,SRK Powertech,2025-01-01,2579.2477669417353,False
asp_inr,Smartwatch,SRK Powertech,2025-02-01,2626.495575734645,False
asp_inr,Smartwatch,SRK Powertech,2025-03-01,1947.9842414355628,False
asp_inr,Smartwatch,SRK Powertech,2025-04-01,2514.711072197978,False
asp_inr,Smartwatch,SRK Powertech,2025-05-01,1795.2273505291455,False
asp_inr,Smartwatch,SRK Powertech,2025-06-01,1922.6614244056032,False
asp_inr,Smartwatch,SRK Powertech,2025-07-01,2302.0208360128613,False
asp_inr,Smartwatch,SRK Powertech,2025-08-01,2042.9858936912842,False
asp_inr,Smartwatch,SRK Powertech,2025-09-01,2123.44943688108,False
asp_inr,Smartwatch,SRK Powertech,2025-10-01,2158.8324401913874,False
asp_inr,Smartwatch,SRK Powertech,2025-11-01,2482.347659745883,False
asp_inr,Smartwatch,SRK Powertech,2025-12-01,2281.6154882154883,False
asp_inr,Smartwatch,SRK Powertech,2026-01-01,2092.6464236094007,False
asp_inr,Smartwatch,SRK Powertech,2026-02-01,1992.7323335791,False
asp_inr,Smartwatch,SRK Powertech,2026-03-01,1905.5514630225077,False
asp_inr,Smartwatch,Samsung,2020-01-01,22013.788130563797,False
asp_inr,Smartwatch,Samsung,2020-02-01,22136.105717619612,False
asp_inr,Smartwatch,Samsung,2020-03-01,20309.454986522935,False
asp_inr,Smartwatch,Samsung,2020-05-01,19183.340781357107,False
asp_inr,Smartwatch,Samsung,2020-06-01,18723.790479212934,False
asp_inr,Smartwatch,Samsung,2020-07-01,19753.8,False
asp_inr,Smartwatch,Samsung,2020-08-01,22209.065417170495,False
asp_inr,Smartwatch,Samsung,2020-09-01,19561.326550715716,False
asp_inr,Smartwatch,Samsung,2020-10-01,21307.86485928631,False
asp_inr,Smartwatch,Samsung,2020-11-01,19659.002025205045,False
asp_inr,Smartwatch,Samsung,2020-12-01,19938.476279931205,False
asp_inr,Smartwatch,Samsung,2021-01-01,20361.784971098266,False
asp_inr,Smartwatch,Samsung,2021-02-01,19887.520797720797,False
asp_inr,Smartwatch,Samsung,2021-03-01,21193.675904860396,False
asp_inr,Smartwatch,Samsung,2021-04-01,20854.228594009317,False
asp_inr,Smartwatch,Samsung,2021-05-01,24083.04329363024,False
asp_inr,Smartwatch,Samsung,2021-06-01,24909.891299677758,False
asp_inr,Smartwatch,Samsung,2021-07-01,25688.50781893004,False
asp_inr,Smartwatch,Samsung,2021-08-01,23087.08508902639,False
asp_inr,Smartwatch,Samsung,2021-09-01,17958.506887909694,False
asp_inr,Smartwatch,Samsung,2021-10-01,22943.255775350437,False
asp_inr,Smartwatch,Samsung,2021-11-01,22569.67848094281,False
asp_inr,Smartwatch,Samsung,2021-12-01,20925.235650422303,False
asp_inr,Smartwatch,Samsung,2022-01-01,25491.613399951257,False
asp_inr,Smartwatch,Samsung,2022-02-01,23153.277993577085,False
asp_inr,Smartwatch,Samsung,2022-03-01,22254.732366899945,False
asp_inr,Smartwatch,Samsung,2022-04-01,22128.959365256535,False
asp_inr,Smartwatch,Samsung,2022-05-01,22215.808632750053,False
asp_inr,Smartwatch,Samsung,2022-06-01,22897.51995311295,False
asp_inr,Smartwatch,Samsung,2022-07-01,22427.931503682386,False
asp_inr,Smartwatch,Samsung,2022-08-01,29870.222243083,False
asp_inr,Smartwatch,Samsung,2022-09-01,25495.68627468917,False
