metric,product_category,month,value
asp_usd,Smartwatch,2022-09-01,42.48616244510567
asp_usd,Smartwatch,2022-10-01,43.38568213600527
asp_usd,Smartwatch,2022-11-01,39.010907746214805
asp_usd,Smartwatch,2022-12-01,31.18433314380607
asp_usd,Smartwatch,2023-01-01,30.991583977391745
asp_usd,Smartwatch,2023-02-01,31.163372525437406
asp_usd,Smartwatch,2023-03-01,26.837699474180067
asp_usd,Smartwatch,2023-04-01,25.663290719735784
asp_usd,Smartwatch,2023-05-01,25.696242800763148
asp_usd,Smartwatch,2023-06-01,25.613567641793633
asp_usd,Smartwatch,2023-07-01,26.094153543770105
asp_usd,Smartwatch,2023-08-01,22.114511554784862
asp_usd,Smartwatch,2023-09-01,27.829186279525697
asp_usd,Smartwatch,2023-10-01,26.848306228336437
asp_usd,Smartwatch,2023-11-01,23.23599590660957
asp_usd,Smartwatch,2023-12-01,16.685408149588998
asp_usd,Smartwatch,2024-01-01,20.18404928472239
asp_usd,Smartwatch,2024-02-01,20.350109014950167
asp_usd,Smartwatch,2024-03-01,21.96850744579018
asp_usd,Smartwatch,2024-04-01,19.772867877117626
asp_usd,Smartwatch,2024-05-01,20.570667952661243
asp_usd,Smartwatch,2024-06-01,22.092694632824298
asp_usd,Smartwatch,2024-07-01,21.8177906905756
asp_usd,Smartwatch,2024-08-01,27.269914854815983
asp_usd,Smartwatch,2024-09-01,28.40941431443693
asp_usd,Smartwatch,2024-10-01,31.32317537610361
asp_usd,Smartwatch,2024-11-01,22.37279896032342
asp_usd,Smartwatch,2024-12-01,28.397550487131216
asp_usd,Smartwatch,2025-01-01,26.970316591940996
asp_usd,Smartwatch,2025-02-01,19.622917225343787
asp_usd,Smartwatch,2025-03-01,27.64886311829176
asp_usd,Smartwatch,2025-04-01,23.12712816244355
asp_usd,Smartwatch,2025-05-01,21.398741638636263
asp_usd,Smartwatch,2025-06-01,20.93182799605659
asp_usd,Smartwatch,2025-07-01,24.287415974747816
asp_usd,Smartwatch,2025-08-01,26.833600541982968
asp_usd,Smartwatch,2025-09-01,38.027879862803495
asp_usd,Smartwatch,2025-10-01,29.746335169196126
asp_usd,Smartwatch,2025-11-01,26.259148875663925
asp_usd,Smartwatch,2025-12-01,30.958184429866066
asp_usd,Smartwatch,2026-01-01,19.777355064766134
asp_usd,Smartwatch,2026-02-01,20.476576013606987
asp_usd,Smartwatch,2026-03-01,18.564601616358043
asp_usd,Wrist Band,2020-01-01,22.52229691281461
asp_usd,Wrist Band,2020-02-01,25.260822780363604
asp_usd,Wrist Band,2020-03-01,23.964350138538386
asp_usd,Wrist Band,2020-05-01,22.764719311331657
asp_usd,Wrist Band,2020-06-01,20.593422981243403
asp_usd,Wrist Band,2020-07-01,25.940660344506913
asp_usd,Wrist Band,2020-08-01,22.28488970806913
asp_usd,Wrist Band,2020-09-01,23.306829105780512
asp_usd,Wrist Band,2020-10-01,25.65461739324584
asp_usd,Wrist Band,2020-11-01,26.76715646210008
asp_usd,Wrist Band,2020-12-01,27.192231596519214
asp_usd,Wrist Band,2021-01-01,26.91825656436115
asp_usd,Wrist Band,2021-02-01,28.92877401272116
asp_usd,Wrist Band,2021-03-01,27.888589518761247
asp_usd,Wrist Band,2021-04-01,25.515816733658042
asp_usd,Wrist Band,2021-05-01,27.13665683117071
asp_usd,Wrist Band,2021-06-01,25.81661080792407
asp_usd,Wrist Band,2021-07-01,28.38436693831354
asp_usd,Wrist Band,2021-08-01,31.064254269993295
asp_usd,Wrist Band,2021-09-01,35.46414052235076
asp_usd,Wrist Band,2021-10-01,30.67811905718798
asp_usd,Wrist Band,2021-11-01,32.89835203362698
asp_usd,Wrist Band,2021-12-01,42.987891122135444
asp_usd,Wrist Band,2022-01-01,29.209239642554035
asp_usd,Wrist Band,2022-02-01,34.63946851719938
asp_usd,Wrist Band,2022-03-01,32.68103338147968
asp_usd,Wrist Band,2022-04-01,33.04955047553089
asp_usd,Wrist Band,2022-05-01,26.556409016018506
asp_usd,Wrist Band,2022-06-01,35.16522120644409
asp_usd,Wrist Band,2022-07-01,42.39917432449994
asp_usd,Wrist Band,2022-08-01,25.93550881310601
asp_usd,Wrist Band,2022-09-01,29.565849300018463
asp_usd,Wrist Band,2022-10-01,40.08359941770396
asp_usd,Wrist Band,2022-11-01,24.900483349021894
asp_usd,Wrist Band,2022-12-01,53.61286678962023
asp_usd,Wrist Band,2023-01-01,27.90431843760315
asp_usd,Wrist Band,2023-02-01,23.235959233085097
asp_usd,Wrist Band,2023-03-01,24.671656944056057
asp_usd,Wrist Band,2023-04-01,23.48905773608406
asp_usd,Wrist Band,2023-05-01,27.277801893737312
asp_usd,Wrist Band,2023-06-01,33.72151003206617
asp_usd,Wrist Band,2023-07-01,17.3174816349093
asp_usd,Wrist Band,2023-08-01,20.125957720742576
asp_usd,Wrist Band,2023-09-01,18.609943246771405
asp_usd,Wrist Band,2023-10-01,30.070665247070707
asp_usd,Wrist Band,2023-11-01,41.855774575210106
asp_usd,Wrist Band,2023-12-01,67.74711688411166
asp_usd,Wrist Band,2024-01-01,83.89601758668016
asp_usd,Wrist Band,2024-02-01,51.459728745519776
asp_usd,Wrist Band,2024-03-01,52.22539897109769
asp_usd,Wrist Band,2024-04-01,51.10838154202409
asp_usd,Wrist Band,2024-05-01,60.94571800441239
asp_usd,Wrist Band,2024-06-01,64.11696413530528
asp_usd,Wrist Band,2024-07-01,82.9463698172855
asp_usd,Wrist Band,2024-08-01,61.1617825464224
asp_usd,Wrist Band,2024-09-01,77.88726418398991
asp_usd,Wrist Band,2024-10-01,48.823350822549145
asp_usd,Wrist Band,2024-11-01,108.94630359565586
asp_usd,Wrist Band,2024-12-01,104.48337858359302
asp_usd,Wrist Band,2025-01-01,45.247455896086116
asp_usd,Wrist Band,2025-02-01,49.41295556125279
asp_usd,Wrist Band,2025-03-01,151.44292973933491
asp_usd,Wrist Band,2025-04-01,56.926917146383886
asp_usd,Wrist Band,2025-05-01,47.960167153565074
asp_usd,Wrist Band,2025-06-01,52.29277473547366
asp_usd,Wrist Band,2025-07-01,54.338083129623676
asp_usd,Wrist Band,2025-08-01,70.92845531952909
asp_usd,Wrist Band,2025-09-01,58.58014130681127
asp_usd,Wrist Band,2025-10-01,47.25618408802079
asp_usd,Wrist Band,2025-11-01,53.788525569777036
asp_usd,Wrist Band,2025-12-01,38.097562955548554
asp_usd,Wrist Band,2026-01-01,54.57665806046803
asp_usd,Wrist Band,2026-02-01,39.180021823608335
asp_usd,Wrist Band,2026-03-01,44.0624125472158
asp_value_inr_m,Earwear,2020-01-01,3126.4287222800003
asp_value_inr_m,Earwear,2020-02-01,3265.277678999998
asp_value_inr_m,Earwear,2020-03-01,1882.9003163599996
asp_value_inr_m,Earwear,2020-05-01,3336.36835226
asp_value_inr_m,Earwear,2020-06-01,6220.756046840001
asp_value_inr_m,Earwear,2020-07-01,4774.179960880001
asp_value_inr_m,Earwear,2020-08-01,9897.147586780004
asp_value_inr_m,Earwear,2020-09-01,10957.96801824
asp_value_inr_m,Earwear,2020-10-01,10962.381484559999
asp_value_inr_m,Earwear,2020-11-01,7311.315459202152
asp_value_inr_m,Earwear,2020-12-01,7055.82342876
asp_value_inr_m,Earwear,2021-01-01,7439.602829960007
asp_value_inr_m,Earwear,2021-02-01,5624.099740399999
asp_value_inr_m,Earwear,2021-03-01,6645.117835159996
asp_value_inr_m,Earwear,2021-04-01,3653.354350879998
asp_value_inr_m,Earwear,2021-05-01,4885.319994199999
asp_value_inr_m,Earwear,2021-06-01,6714.335684179997
asp_value_inr_m,Earwear,2021-07-01,8992.969902119998
asp_value_inr_m,Earwear,2021-08-01,10855.367970040004
asp_value_inr_m,Earwear,2021-09-01,14247.535955359996
asp_value_inr_m,Earwear,2021-10-01,13027.615114099997
asp_value_inr_m,Earwear,2021-11-01,7194.82793538
asp_value_inr_m,Earwear,2021-12-01,6140.259794000002
asp_value_inr_m,Earwear,2022-01-01,5837.1272985000005
asp_value_inr_m,Earwear,2022-02-01,5426.566185620003
asp_value_inr_m,Earwear,2022-03-01,4696.577406039997
asp_value_inr_m,Earwear,2022-04-01,7898.981203739998
asp_value_inr_m,Earwear,2022-05-01,8372.714846525845
asp_value_inr_m,Earwear,2022-06-01,9625.594632799999
asp_value_inr_m,Earwear,2022-07-01,10646.217260699515
asp_value_inr_m,Earwear,2022-08-01,13497.020725039996
asp_value_inr_m,Earwear,2022-09-01,16536.511159679987
asp_value_inr_m,Earwear,2022-10-01,10375.255808993152
asp_value_inr_m,Earwear,2022-11-01,6334.414375718205
asp_value_inr_m,Earwear,2022-12-01,7848.17067409542
asp_value_inr_m,Earwear,2023-01-01,6936.33742494304
asp_value_inr_m,Earwear,2023-02-01,6842.61518504944
asp_value_inr_m,Earwear,2023-03-01,7813.982658942029
asp_value_inr_m,Earwear,2023-04-01,9233.489678120002
asp_value_inr_m,Earwear,2023-05-01,9661.403124240005
asp_value_inr_m,Earwear,2023-06-01,10284.790198219996
asp_value_inr_m,Earwear,2023-07-01,13892.442648599996
asp_value_inr_m,Earwear,2023-08-01,14170.781614976711
asp_value_inr_m,Earwear,2023-09-01,17978.97360494
asp_value_inr_m,Earwear,2023-10-01,10102.601524019996
asp_value_inr_m,Earwear,2023-11-01,6977.928352039999
asp_value_inr_m,Earwear,2023-12-01,6387.807624360005
asp_value_inr_m,Earwear,2024-01-01,7263.461546700001
asp_value_inr_m,Earwear,2024-02-01,7234.920180590536
asp_value_inr_m,Earwear,2024-03-01,7360.957793540001
asp_value_inr_m,Earwear,2024-04-01,8855.534082560005
asp_value_inr_m,Earwear,2024-05-01,9268.263315324344
asp_value_inr_m,Earwear,2024-06-01,10659.832989309754
asp_value_inr_m,Earwear,2024-07-01,11895.875411999707
asp_value_inr_m,Earwear,2024-08-01,15633.711491579983
asp_value_inr_m,Earwear,2024-09-01,18264.907427820013
asp_value_inr_m,Earwear,2024-10-01,12119.595805699993
asp_value_inr_m,Earwear,2024-11-01,6021.438808379998
asp_value_inr_m,Earwear,2024-12-01,8252.39306922349
asp_value_inr_m,Earwear,2025-01-01,8033.253754400003
asp_value_inr_m,Earwear,2025-02-01,7308.99852141999
asp_value_inr_m,Earwear,2025-03-01,8310.589608320008
asp_value_inr_m,Earwear,2025-04-01,8476.058857259994
asp_value_inr_m,Earwear,2025-05-01,9556.027152179999
asp_value_inr_m,Earwear,2025-06-01,11518.226132700005
asp_value_inr_m,Earwear,2025-07-01,12863.473870740001
asp_value_inr_m,Earwear,2025-08-01,17939.060671560008
asp_value_inr_m,Earwear,2025-09-01,18307.95119335998
asp_value_inr_m,Earwear,2025-10-01,9796.11332131765
asp_value_inr_m,Earwear,2025-11-01,5940.589728400003
asp_value_inr_m,Earwear,2025-12-01,10262.48956267999
asp_value_inr_m,Earwear,2026-01-01,9231.205752620006
asp_value_inr_m,Earwear,2026-02-01,7086.146127031643
asp_value_inr_m,Earwear,2026-03-01,9164.71046104
asp_value_inr_m,Glasses,2020-01-01,1.6162200000000038
asp_value_inr_m,Glasses,2020-10-01,22.53729
asp_value_inr_m,Glasses,2020-11-01,1.88559
asp_value_inr_m,Glasses,2020-12-01,6.572627999999999
asp_value_inr_m,Glasses,2021-05-01,2.5679939999999997
asp_value_inr_m,Glasses,2021-06-01,4.722954
asp_value_inr_m,Glasses,2021-09-01,1.723968
asp_value_inr_m,Glasses,2021-10-01,5.549021999999999
asp_value_inr_m,Glasses,2021-11-01,0.44895
asp_value_inr_m,Glasses,2021-12-01,1.9215060000000004
asp_value_inr_m,Glasses,2022-01-01,5.2140561
asp_value_inr_m,Glasses,2022-02-01,8.9802423
asp_value_inr_m,Glasses,2022-03-01,6.30837972
asp_value_inr_m,Glasses,2022-04-01,3.871174079999999
asp_value_inr_m,Glasses,2022-05-01,1.85907612
asp_value_inr_m,Glasses,2022-06-01,9.479820739999997
asp_value_inr_m,Glasses,2022-07-01,0.16317999999999996
asp_value_inr_m,Glasses,2022-08-01,5.398568399999999
asp_value_inr_m,Glasses,2022-09-01,5.0007535999999995
asp_value_inr_m,Glasses,2022-10-01,1.1626369999999997
asp_value_inr_m,Glasses,2022-11-01,1.292976
asp_value_inr_m,Glasses,2023-01-01,0.40959
asp_value_inr_m,Glasses,2023-02-01,0.4013981999999999
asp_value_inr_m,Glasses,2023-03-01,0.4013982000000001
asp_value_inr_m,Glasses,2023-04-01,0.40958999999999995
asp_value_inr_m,Glasses,2023-06-01,0.34095026
asp_value_inr_m,Glasses,2023-07-01,0.22079565999999998
asp_value_inr_m,Glasses,2023-09-01,67.13923266
asp_value_inr_m,Glasses,2023-10-01,9.820319999999999
asp_value_inr_m,Glasses,2023-11-01,9.72192
asp_value_inr_m,Glasses,2023-12-01,19.670159999999996
asp_value_inr_m,Glasses,2024-01-01,4.1082
asp_value_inr_m,Glasses,2024-02-01,6.73921264
asp_value_inr_m,Glasses,2024-03-01,2.27205764
asp_value_inr_m,Glasses,2024-04-01,5.171596311456364
asp_value_inr_m,Glasses,2024-05-01,5.5265949999999995
asp_value_inr_m,Glasses,2024-06-01,3.4575176999999995
asp_value_inr_m,Glasses,2024-07-01,3.2527226999999996
asp_value_inr_m,Glasses,2024-08-01,3.44662154
asp_value_inr_m,Glasses,2024-09-01,2.4810986
asp_value_inr_m,Glasses,2024-10-01,3.2449204000000003
asp_value_inr_m,Glasses,2024-11-01,2.8509309000000003
asp_value_inr_m,Glasses,2024-12-01,3.28280522
asp_value_inr_m,Glasses,2025-01-01,2.8501109000000002
asp_value_inr_m,Glasses,2025-02-01,4.757873700000001
asp_value_inr_m,Glasses,2025-03-01,7.385751704283502
asp_value_inr_m,Glasses,2025-04-01,5.70472606
asp_value_inr_m,Glasses,2025-05-01,270.01811078
asp_value_inr_m,Glasses,2025-06-01,299.83892532
asp_value_inr_m,Glasses,2025-07-01,260.78147579999995
asp_value_inr_m,Glasses,2025-08-01,71.48506701999997
asp_value_inr_m,Glasses,2025-09-01,66.02349145999999
asp_value_inr_m,Glasses,2025-10-01,166.28684223999997
asp_value_inr_m,Glasses,2025-11-01,450.4601505399999
asp_value_inr_m,Glasses,2025-12-01,561.93976636
asp_value_inr_m,Glasses,2026-01-01,329.64426891999994
asp_value_inr_m,Glasses,2026-02-01,363.4345411
asp_value_inr_m,Glasses,2026-03-01,425.9907658800001
asp_value_inr_m,Other,2023-09-01,0.16793599999999997
asp_value_inr_m,Other,2024-07-01,0.7218296
asp_value_inr_m,Other,2025-01-01,4.291962
asp_value_inr_m,Other,2025-03-01,4.062521899999999
asp_value_inr_m,Other,2025-04-01,0.10862949999999999
asp_value_inr_m,Other,2025-07-01,0.3689589999999999
asp_value_inr_m,Other,2025-09-01,0.21399621999999996
asp_value_inr_m,Other,2026-01-01,0.332059
asp_value_inr_m,Other,2026-03-01,0.60229
asp_value_inr_m,Rings,2023-09-01,871.0027626199999
asp_value_inr_m,Rings,2023-10-01,195.15986142000003
asp_value_inr_m,Rings,2023-11-01,254.11011651999993
asp_value_inr_m,Rings,2023-12-01,273.83637518
asp_value_inr_m,Rings,2024-01-01,260.10796306000003
asp_value_inr_m,Rings,2024-02-01,287.48662572000006
asp_value_inr_m,Rings,2024-03-01,377.61099547999993
asp_value_inr_m,Rings,2024-04-01,365.53623881999994
asp_value_inr_m,Rings,2024-05-01,474.97362577999996
asp_value_inr_m,Rings,2024-06-01,400.40992206
asp_value_inr_m,Rings,2024-07-01,383.0171186503854
asp_value_inr_m,Rings,2024-08-01,391.4963654399999
asp_value_inr_m,Rings,2024-09-01,478.0177995199999
asp_value_inr_m,Rings,2024-10-01,379.48324981999997
asp_value_inr_m,Rings,2024-11-01,407.01001432
asp_value_inr_m,Rings,2024-12-01,518.8893211000001
asp_value_inr_m,Rings,2025-01-01,320.34613312
asp_value_inr_m,Rings,2025-02-01,257.63477254
asp_value_inr_m,Rings,2025-03-01,312.08427068
asp_value_inr_m,Rings,2025-04-01,320.0103713489598
asp_value_inr_m,Rings,2025-05-01,317.20704028
asp_value_inr_m,Rings,2025-06-01,436.50985462
asp_value_inr_m,Rings,2025-07-01,234.35898315999998
asp_value_inr_m,Rings,2025-08-01,196.04447906000001
asp_value_inr_m,Rings,2025-09-01,186.36281695999998
asp_value_inr_m,Rings,2025-10-01,153.266728181809
asp_value_inr_m,Rings,2025-11-01,120.15668854
asp_value_inr_m,Rings,2025-12-01,248.40548558000003
asp_value_inr_m,Rings,2026-01-01,206.52633010243096
asp_value_inr_m,Rings,2026-02-01,182.60188449999995
asp_value_inr_m,Rings,2026-03-01,200.81158268
asp_value_inr_m,Smartwatch,2020-01-01,1467.2573067799995
asp_value_inr_m,Smartwatch,2020-02-01,750.37858552
asp_value_inr_m,Smartwatch,2020-03-01,871.4406918199998
asp_value_inr_m,Smartwatch,2020-05-01,652.4047526400002
asp_value_inr_m,Smartwatch,2020-06-01,1257.9108533199994
asp_value_inr_m,Smartwatch,2020-07-01,1559.8908338999995
asp_value_inr_m,Smartwatch,2020-08-01,2594.5591053999997
asp_value_inr_m,Smartwatch,2020-09-01,2040.0246942599997
asp_value_inr_m,Smartwatch,2020-10-01,5963.23697056
asp_value_inr_m,Smartwatch,2020-11-01,3975.6753605200024
asp_value_inr_m,Smartwatch,2020-12-01,2645.7848006000004
asp_value_inr_m,Smartwatch,2021-01-01,3505.1427579800006
asp_value_inr_m,Smartwatch,2021-02-01,2240.9468170399996
asp_value_inr_m,Smartwatch,2021-03-01,2799.506866530047
asp_value_inr_m,Smartwatch,2021-04-01,2586.9925734400003
asp_value_inr_m,Smartwatch,2021-05-01,2183.0644610599998
asp_value_inr_m,Smartwatch,2021-06-01,2750.45601546
asp_value_inr_m,Smartwatch,2021-07-01,4721.547163720001
asp_value_inr_m,Smartwatch,2021-08-01,4179.624670739999
asp_value_inr_m,Smartwatch,2021-09-01,10233.120972400002
asp_value_inr_m,Smartwatch,2021-10-01,7754.107388118987
asp_value_inr_m,Smartwatch,2021-11-01,5574.4361862
asp_value_inr_m,Smartwatch,2021-12-01,6979.723218346637
asp_value_inr_m,Smartwatch,2022-01-01,4297.189698440002
asp_value_inr_m,Smartwatch,2022-02-01,3886.752600719999
asp_value_inr_m,Smartwatch,2022-03-01,5951.628255979999
asp_value_inr_m,Smartwatch,2022-04-01,7129.4917146200005
asp_value_inr_m,Smartwatch,2022-05-01,6412.80402138
asp_value_inr_m,Smartwatch,2022-06-01,9480.853395468388
asp_value_inr_m,Smartwatch,2022-07-01,10449.446251302277
asp_value_inr_m,Smartwatch,2022-08-01,10471.315313680008
asp_value_inr_m,Smartwatch,2022-09-01,18646.92315662
asp_value_inr_m,Smartwatch,2022-10-01,11148.686701758183
asp_value_inr_m,Smartwatch,2022-11-01,7484.280184990014
asp_value_inr_m,Smartwatch,2022-12-01,8005.83453542227
asp_value_inr_m,Smartwatch,2023-01-01,9407.135435700005
asp_value_inr_m,Smartwatch,2023-02-01,8734.602888509822
asp_value_inr_m,Smartwatch,2023-03-01,7223.40728466411
asp_value_inr_m,Smartwatch,2023-04-01,8722.777146099996
asp_value_inr_m,Smartwatch,2023-05-01,9292.906418100009
asp_value_inr_m,Smartwatch,2023-06-01,8896.569780321519
asp_value_inr_m,Smartwatch,2023-07-01,10626.75441938001
asp_value_inr_m,Smartwatch,2023-08-01,8169.687591409295
asp_value_inr_m,Smartwatch,2023-09-01,17351.96517808001
asp_value_inr_m,Smartwatch,2023-10-01,12992.226573359998
asp_value_inr_m,Smartwatch,2023-11-01,6385.629712503443
asp_value_inr_m,Smartwatch,2023-12-01,5820.4959929000015
asp_value_inr_m,Smartwatch,2024-01-01,6003.8284453354645
asp_value_inr_m,Smartwatch,2024-02-01,5245.657230158995
asp_value_inr_m,Smartwatch,2024-03-01,5361.473632433348
asp_value_inr_m,Smartwatch,2024-04-01,5255.231960480001
asp_value_inr_m,Smartwatch,2024-05-01,5238.282892944318
asp_value_inr_m,Smartwatch,2024-06-01,5602.747940426557
asp_value_inr_m,Smartwatch,2024-07-01,4142.313102999237
asp_value_inr_m,Smartwatch,2024-08-01,6528.008240300785
asp_value_inr_m,Smartwatch,2024-09-01,10051.052200240001
asp_value_inr_m,Smartwatch,2024-10-01,7539.8351421
asp_value_inr_m,Smartwatch,2024-11-01,3186.0230379695095
asp_value_inr_m,Smartwatch,2024-12-01,5411.438664513473
asp_value_inr_m,Smartwatch,2025-01-01,5990.745359679999
asp_value_inr_m,Smartwatch,2025-02-01,4226.704423799995
asp_value_inr_m,Smartwatch,2025-03-01,4130.454835260002
asp_value_inr_m,Smartwatch,2025-04-01,4281.439702599996
asp_value_inr_m,Smartwatch,2025-05-01,4156.893728720003
asp_value_inr_m,Smartwatch,2025-06-01,3955.738053539998
asp_value_inr_m,Smartwatch,2025-07-01,5537.205329320001
asp_value_inr_m,Smartwatch,2025-08-01,8592.318127620001
asp_value_inr_m,Smartwatch,2025-09-01,10120.941388999987
asp_value_inr_m,Smartwatch,2025-10-01,6002.183461848946
asp_value_inr_m,Smartwatch,2025-11-01,4172.573387420002
asp_value_inr_m,Smartwatch,2025-12-01,5719.802365160002
asp_value_inr_m,Smartwatch,2026-01-01,4471.527385139995
asp_value_inr_m,Smartwatch,2026-02-01,3649.7624368351117
asp_value_inr_m,Smartwatch,2026-03-01,3694.4627933652555
asp_value_inr_m,Wrist Band,2020-01-01,824.7925826600001
asp_value_inr_m,Wrist Band,2020-02-01,409.70183324
asp_value_inr_m,Wrist Band,2020-03-01,426.22528997999984
asp_value_inr_m,Wrist Band,2020-05-01,430.27822279999987
asp_value_inr_m,Wrist Band,2020-06-01,428.5461294199998
asp_value_inr_m,Wrist Band,2020-07-01,306.80912949999953
asp_value_inr_m,Wrist Band,2020-08-01,474.10005928000004
asp_value_inr_m,Wrist Band,2020-09-01,896.8916476399997
asp_value_inr_m,Wrist Band,2020-10-01,991.6290864799996
asp_value_inr_m,Wrist Band,2020-11-01,280.4234228799999
asp_value_inr_m,Wrist Band,2020-12-01,432.98941504
asp_value_inr_m,Wrist Band,2021-01-01,603.33138688
asp_value_inr_m,Wrist Band,2021-02-01,530.4121070599999
asp_value_inr_m,Wrist Band,2021-03-01,408.66098428000004
asp_value_inr_m,Wrist Band,2021-04-01,301.6968001399999
asp_value_inr_m,Wrist Band,2021-05-01,150.85532292
asp_value_inr_m,Wrist Band,2021-06-01,261.48827561999997
asp_value_inr_m,Wrist Band,2021-07-01,421.70863978000006
asp_value_inr_m,Wrist Band,2021-08-01,457.49199494000004
asp_value_inr_m,Wrist Band,2021-09-01,887.2976853599998
asp_value_inr_m,Wrist Band,2021-10-01,401.00925104
asp_value_inr_m,Wrist Band,2021-11-01,195.67264267999997
asp_value_inr_m,Wrist Band,2021-12-01,283.7280401
asp_value_inr_m,Wrist Band,2022-01-01,188.54922313999998
asp_value_inr_m,Wrist Band,2022-02-01,198.74195106
asp_value_inr_m,Wrist Band,2022-03-01,239.03268468
asp_value_inr_m,Wrist Band,2022-04-01,151.58232918000002
asp_value_inr_m,Wrist Band,2022-05-01,84.49701726000002
asp_value_inr_m,Wrist Band,2022-06-01,99.72080925999998
asp_value_inr_m,Wrist Band,2022-07-01,157.52439194
asp_value_inr_m,Wrist Band,2022-08-01,62.19895734
asp_value_inr_m,Wrist Band,2022-09-01,154.37311308
asp_value_inr_m,Wrist Band,2022-10-01,110.91338286
asp_value_inr_m,Wrist Band,2022-11-01,5.708504619999999
asp_value_inr_m,Wrist Band,2022-12-01,74.03031422000001
asp_value_inr_m,Wrist Band,2023-01-01,39.836060839999995
asp_value_inr_m,Wrist Band,2023-02-01,17.682203660000003
asp_value_inr_m,Wrist Band,2023-03-01,15.556076500000003
asp_value_inr_m,Wrist Band,2023-04-01,26.562947529883836
asp_value_inr_m,Wrist Band,2023-05-01,16.43319524
asp_value_inr_m,Wrist Band,2023-06-01,26.38602396
asp_value_inr_m,Wrist Band,2023-07-01,102.67643038
asp_value_inr_m,Wrist Band,2023-08-01,29.25690382
asp_value_inr_m,Wrist Band,2023-09-01,29.46914606
asp_value_inr_m,Wrist Band,2023-10-01,68.14274455999998
asp_value_inr_m,Wrist Band,2023-11-01,9.19160878
asp_value_inr_m,Wrist Band,2023-12-01,15.8740397
asp_value_inr_m,Wrist Band,2024-01-01,21.273427279999996
asp_value_inr_m,Wrist Band,2024-02-01,70.64392577999999
asp_value_inr_m,Wrist Band,2024-03-01,90.06419816000002
asp_value_inr_m,Wrist Band,2024-04-01,94.24846464
asp_value_inr_m,Wrist Band,2024-05-01,34.38869342
asp_value_inr_m,Wrist Band,2024-06-01,47.74131101999999
asp_value_inr_m,Wrist Band,2024-07-01,96.79930834
asp_value_inr_m,Wrist Band,2024-08-01,79.83123448
asp_value_inr_m,Wrist Band,2024-09-01,173.58227809999997
asp_value_inr_m,Wrist Band,2024-10-01,84.54057073999999
asp_value_inr_m,Wrist Band,2024-11-01,82.9505358
asp_value_inr_m,Wrist Band,2024-12-01,49.07820704
asp_value_inr_m,Wrist Band,2025-01-01,21.02653266
asp_value_inr_m,Wrist Band,2025-02-01,21.571888419999993
asp_value_inr_m,Wrist Band,2025-03-01,96.15381664
asp_value_inr_m,Wrist Band,2025-04-01,41.978425640000005
asp_value_inr_m,Wrist Band,2025-05-01,40.53188824
asp_value_inr_m,Wrist Band,2025-06-01,287.93959043999996
asp_value_inr_m,Wrist Band,2025-07-01,235.07832241999995
asp_value_inr_m,Wrist Band,2025-08-01,135.75439315999998
asp_value_inr_m,Wrist Band,2025-09-01,242.33318468
asp_value_inr_m,Wrist Band,2025-10-01,98.24981864
asp_value_inr_m,Wrist Band,2025-11-01,49.98349113999999
asp_value_inr_m,Wrist Band,2025-12-01,101.72390034
asp_value_inr_m,Wrist Band,2026-01-01,215.16473312
asp_value_inr_m,Wrist Band,2026-02-01,120.89217933999998
asp_value_inr_m,Wrist Band,2026-03-01,279.80735934
asp_value_usd_m,Earwear,2020-01-01,43.86278418204461
asp_value_usd_m,Earwear,2020-02-01,45.59287307855996
asp_value_usd_m,Earwear,2020-03-01,25.2063241686158
asp_value_usd_m,Earwear,2020-05-01,43.99954940072399
asp_value_usd_m,Earwear,2020-06-01,82.01381470611113
asp_value_usd_m,Earwear,2020-07-01,63.66867877641786
asp_value_usd_m,Earwear,2020-08-01,132.56297299315816
asp_value_usd_m,Earwear,2020-09-01,148.9178287048581
asp_value_usd_m,Earwear,2020-10-01,148.93483756396625
asp_value_usd_m,Earwear,2020-11-01,98.45892320672911
asp_value_usd_m,Earwear,2020-12-01,95.73119144031016
asp_value_usd_m,Earwear,2021-01-01,101.72391353279212
asp_value_usd_m,Earwear,2021-02-01,77.22778772951307
asp_value_usd_m,Earwear,2021-03-01,91.31485194490317
asp_value_usd_m,Earwear,2021-04-01,49.04565382443144
asp_value_usd_m,Earwear,2021-05-01,66.74817099037146
asp_value_usd_m,Earwear,2021-06-01,91.18165990642471
asp_value_usd_m,Earwear,2021-07-01,120.64998403653023
asp_value_usd_m,Earwear,2021-08-01,146.46322487785469
asp_value_usd_m,Earwear,2021-09-01,193.54770112316464
asp_value_usd_m,Earwear,2021-10-01,173.86422540585298
asp_value_usd_m,Earwear,2021-11-01,96.59885925202909
asp_value_usd_m,Earwear,2021-12-01,81.3812786711079
asp_value_usd_m,Earwear,2022-01-01,78.3733618887931
asp_value_usd_m,Earwear,2022-02-01,72.39183060344821
asp_value_usd_m,Earwear,2022-03-01,61.601033946968236
asp_value_usd_m,Earwear,2022-04-01,103.66028641146761
asp_value_usd_m,Earwear,2022-05-01,108.27869226395714
asp_value_usd_m,Earwear,2022-06-01,123.30273393374958
asp_value_usd_m,Earwear,2022-07-01,133.88041250698112
asp_value_usd_m,Earwear,2022-08-01,169.59239240430293
asp_value_usd_m,Earwear,2022-09-01,206.16592552224353
asp_value_usd_m,Earwear,2022-10-01,126.0230794373199
